"","ID","Year","Month","Day","Division_rec","DIVISION","LUG","Length","Wtotal","Gutted_w","P_gonada","P_Higado","Sex","Maturity"
"9346",12779,1991,5,24,"9a","lXa","L",26,109.5,NA,NA,NA,2,0
"9347",12780,1991,5,24,"9a","lXa","L",31,198.7,NA,NA,NA,1,1
"9348",12781,1991,5,24,"9a","lXa","L",34,278.2,NA,NA,NA,1,0
"9349",12782,1991,5,24,"9a","lXa","L",26,117,NA,NA,NA,1,1
"9350",12783,1991,5,24,"9a","lXa","L",27,114.4,NA,NA,NA,1,0
"9351",12784,1991,5,24,"9a","lXa","L",33,263.3,NA,NA,NA,1,1
"9352",12785,1991,5,24,"9a","lXa","L",29,164.3,NA,NA,NA,1,1
"9353",12786,1991,5,24,"9a","lXa","L",31,190.5,NA,NA,NA,1,1
"9354",12787,1991,5,24,"9a","lXa","L",23,85.4,NA,NA,NA,2,0
"9355",12788,1991,5,24,"9a","lXa","L",31,205.8,NA,NA,NA,1,1
"9356",12789,1991,5,24,"9a","lXa","L",33,252.6,NA,NA,NA,1,1
"9357",12790,1991,5,24,"9a","lXa","L",30,184.5,NA,NA,NA,2,0
"9358",12791,1991,5,24,"9a","lXa","L",36,276.1,NA,NA,NA,1,1
"9359",12792,1991,5,24,"9a","lXa","L",37,352.2,NA,NA,NA,1,1
"9360",12793,1991,5,24,"9a","lXa","L",30,161.2,NA,NA,NA,1,1
"9361",12794,1991,5,24,"9a","lXa","L",22,69,NA,NA,NA,1,0
"9362",12795,1991,5,24,"9a","lXa","L",21,63.2,NA,NA,NA,2,0
"9363",12796,1991,5,24,"9a","lXa","L",26,127.2,NA,NA,NA,1,0
"9364",12797,1991,5,24,"9a","lXa","L",44,554,NA,NA,NA,1,1
"9365",12798,1991,5,24,"9a","lXa","L",43,589.2,NA,NA,NA,2,1
"9366",12799,1991,5,24,"9a","lXa","L",37,330.7,NA,NA,NA,1,1
"9367",12800,1991,5,24,"9a","lXa","L",36,356.2,NA,NA,NA,2,0
"9368",12801,1991,5,24,"9a","lXa","L",37,390.1,NA,NA,NA,1,1
"9369",12802,1991,5,24,"9a","lXa","L",37,364.8,NA,NA,NA,1,1
"9370",12803,1991,5,24,"9a","lXa","L",36,351.3,NA,NA,NA,2,0
"9371",12804,1991,5,24,"9a","lXa","L",37,306.4,NA,NA,NA,1,1
"9372",12805,1991,5,24,"9a","lXa","L",35,275.5,NA,NA,NA,1,1
"9373",12806,1991,5,24,"9a","lXa","L",33,256.6,NA,NA,NA,1,1
"9374",12807,1991,5,24,"9a","lXa","L",32,221.3,NA,NA,NA,1,0
"9375",12808,1991,5,24,"9a","lXa","L",30,179.2,NA,NA,NA,1,1
"9376",12809,1991,5,24,"9a","lXa","L",33,250.8,NA,NA,NA,1,1
"9377",12810,1991,5,24,"9a","lXa","L",30,195.7,NA,NA,NA,1,1
"9378",12811,1991,5,24,"9a","lXa","L",26,114.4,NA,NA,NA,1,0
"9379",12812,1991,5,24,"9a","lXa","L",27,127.7,NA,NA,NA,1,0
"9380",12813,1991,5,24,"9a","lXa","L",31,206.8,NA,NA,NA,1,1
"9381",12814,1991,5,24,"9a","lXa","L",31,222.3,NA,NA,NA,1,1
"9382",12815,1991,5,24,"9a","lXa","L",28,153.5,NA,NA,NA,1,1
"9383",12816,1991,5,24,"9a","lXa","L",31,237.7,NA,NA,NA,1,1
"9384",12817,1991,5,24,"9a","lXa","L",25,101.4,NA,NA,NA,1,0
"9385",12818,1991,5,24,"9a","lXa","L",24,94.5,NA,NA,NA,1,0
"9386",12819,1991,5,24,"9a","lXa","L",28,150.6,NA,NA,NA,1,1
"9387",12820,1991,5,24,"9a","lXa","L",35,340.2,NA,NA,NA,2,0
"9388",12821,1991,5,24,"9a","lXa","L",34,273.5,NA,NA,NA,1,1
"9389",12822,1991,5,24,"9a","lXa","L",35,291.5,NA,NA,NA,1,1
"9390",12823,1991,5,24,"9a","lXa","L",35,305.5,NA,NA,NA,1,1
"9391",12824,1991,5,24,"9a","lXa","L",32,233.7,NA,NA,NA,1,1
"9392",12825,1991,5,24,"9a","lXa","L",36,382.5,NA,NA,NA,1,1
"9393",12826,1991,5,24,"9a","lXa","L",33,260.1,NA,NA,NA,1,1
"9394",12827,1991,5,24,"9a","lXa","L",26,105.8,NA,NA,NA,2,0
"9395",12828,1991,5,24,"9a","lXa","L",25,101.9,NA,NA,NA,2,0
"9396",12829,1991,5,24,"9a","lXa","L",31,241.6,NA,NA,NA,2,0
"9397",12830,1991,5,24,"9a","lXa","L",25,103.9,NA,NA,NA,1,0
"9398",12831,1991,5,24,"9a","lXa","L",24,92.5,NA,NA,NA,1,0
"9399",12832,1991,5,24,"9a","lXa","L",25,91.2,NA,NA,NA,1,0
"9400",12833,1991,5,24,"9a","lXa","L",28,141.9,NA,NA,NA,2,0
"9401",12834,1991,5,24,"9a","lXa","L",28,144,NA,NA,NA,2,0
"9402",12835,1991,5,24,"9a","lXa","L",27,122.9,NA,NA,NA,1,0
"9403",12836,1991,5,24,"9a","lXa","L",25,91.2,NA,NA,NA,1,0
"9404",12837,1991,5,24,"9a","lXa","L",26,105.3,NA,NA,NA,2,0
"9405",12838,1991,5,24,"9a","lXa","L",30,186.5,NA,NA,NA,1,1
"9406",12839,1991,5,24,"9a","lXa","L",34,287.4,NA,NA,NA,1,1
"9407",12840,1991,5,24,"9a","lXa","L",27,136.1,NA,NA,NA,1,0
"9408",12841,1991,5,24,"9a","lXa","L",26,110.6,NA,NA,NA,1,0
"9409",12842,1991,5,24,"9a","lXa","L",24,93.8,NA,NA,NA,2,0
"9410",12843,1991,5,24,"9a","lXa","L",28,140.1,NA,NA,NA,1,0
"9411",12844,1991,5,24,"9a","lXa","L",24,85.2,NA,NA,NA,1,0
"9412",12845,1991,5,24,"9a","lXa","L",22,72.4,NA,NA,NA,1,0
"9413",12846,1991,5,24,"9a","lXa","L",23,84.7,NA,NA,NA,2,0
"9414",12847,1991,5,24,"9a","lXa","L",33,239.2,NA,NA,NA,2,0
"9415",12848,1991,5,24,"9a","lXa","L",24,98,NA,NA,NA,1,0
"9416",12849,1991,5,24,"9a","lXa","L",27,125.5,NA,NA,NA,2,0
"9417",12850,1991,5,24,"9a","lXa","L",27,125.7,NA,NA,NA,1,0
"9418",12851,1991,5,24,"9a","lXa","L",28,145.4,NA,NA,NA,1,0
"9419",12852,1991,5,24,"9a","lXa","L",27,123,NA,NA,NA,1,0
"9420",12853,1991,5,24,"9a","lXa","L",22,NA,NA,NA,NA,1,1
"9421",12854,1991,5,24,"9a","lXa","L",28,NA,NA,NA,NA,1,0
"9422",12855,1991,5,24,"9a","lXa","L",27,NA,NA,NA,NA,1,0
"9423",12856,1991,5,27,"9a","lXa","Co",30,NA,NA,NA,NA,1,1
"9424",12857,1991,5,27,"9a","lXa","Co",27,NA,NA,NA,NA,2,0
"9425",12858,1991,5,27,"9a","lXa","Co",30,NA,NA,NA,NA,2,0
"9426",12859,1991,5,27,"9a","lXa","Co",34,NA,NA,NA,NA,2,0
"9427",12860,1991,5,27,"9a","lXa","Co",33,NA,NA,NA,NA,1,0
"9428",12861,1991,5,27,"9a","lXa","Co",28,NA,NA,NA,NA,1,0
"9429",12862,1991,5,27,"9a","lXa","Co",31,NA,NA,NA,NA,2,0
"9430",12863,1991,5,27,"9a","lXa","Co",32,NA,NA,NA,NA,2,0
"9431",12864,1991,5,27,"9a","lXa","Co",36,NA,NA,NA,NA,2,0
"9432",12865,1991,5,27,"9a","lXa","Co",32,NA,NA,NA,NA,2,0
"9433",12866,1991,5,27,"9a","lXa","Co",46,NA,NA,NA,NA,2,1
"9434",12867,1991,5,27,"9a","lXa","Co",47,NA,NA,NA,NA,2,1
"9435",12868,1991,5,27,"9a","lXa","Co",51,NA,NA,NA,NA,2,1
"9436",12869,1991,5,28,"9a","lXa","Co",7.4,NA,NA,NA,NA,3,NA
"9437",12870,1991,5,28,"9a","lXa","Co",7.3,NA,NA,NA,NA,3,NA
"9438",12871,1991,5,28,"9a","lXa","Co",8.9,NA,NA,NA,NA,3,NA
"9439",12872,1991,5,28,"9a","lXa","Co",8.6,NA,NA,NA,NA,3,NA
"9440",12873,1991,5,28,"9a","lXa","Co",8.7,NA,NA,NA,NA,3,NA
"9441",12874,1991,5,28,"9a","lXa","Co",8.8,NA,NA,NA,NA,3,NA
"9442",12875,1991,5,28,"9a","lXa","Co",8.1,NA,NA,NA,NA,3,NA
"9443",12876,1991,5,28,"9a","lXa","Co",8.6,NA,NA,NA,NA,3,NA
"9444",12877,1991,5,28,"9a","lXa","Co",9.5,NA,NA,NA,NA,3,NA
"9445",12878,1991,5,28,"9a","lXa","Co",9.7,NA,NA,NA,NA,3,NA
"9446",12879,1991,5,28,"9a","lXa","Co",9.8,NA,NA,NA,NA,3,NA
"9447",12880,1991,5,28,"9a","lXa","Co",8.4,NA,NA,NA,NA,3,NA
"9448",12881,1991,5,28,"9a","lXa","Co",9.2,NA,NA,NA,NA,3,NA
"9449",12882,1991,5,28,"9a","lXa","Co",10.7,NA,NA,NA,NA,3,NA
"9450",12883,1991,5,28,"9a","lXa","Co",10.2,NA,NA,NA,NA,3,NA
"9451",12884,1991,5,28,"9a","lXa","Co",10,NA,NA,NA,NA,3,NA
"9452",12885,1991,5,28,"9a","lXa","Co",12.7,NA,NA,NA,NA,3,NA
"9453",12886,1991,5,28,"9a","lXa","Co",12.3,NA,NA,NA,NA,3,NA
"9454",12887,1991,5,28,"9a","lXa","Co",13.6,NA,NA,NA,NA,3,NA
"9455",12888,1991,5,28,"9a","lXa","Co",13.8,NA,NA,NA,NA,3,NA
"9456",12889,1991,5,28,"9a","lXa","Co",13.2,NA,NA,NA,NA,3,NA
"9457",12890,1991,5,28,"9a","lXa","Co",13.1,NA,NA,NA,NA,3,NA
"9458",12891,1991,5,28,"9a","lXa","Co",14.8,NA,NA,NA,NA,3,NA
"9459",12892,1991,5,28,"9a","lXa","Co",14.2,NA,NA,NA,NA,3,NA
"9460",12893,1991,5,28,"9a","lXa","Co",14.7,NA,NA,NA,NA,3,NA
"9461",12894,1991,5,28,"9a","lXa","Co",14.4,NA,NA,NA,NA,3,NA
"9462",12895,1991,5,28,"9a","lXa","Co",14.7,NA,NA,NA,NA,3,NA
"9463",12896,1991,5,28,"9a","lXa","Co",14.2,NA,NA,NA,NA,3,NA
"9464",12897,1991,5,28,"9a","lXa","Co",14.2,NA,NA,NA,NA,3,NA
"9465",12898,1991,5,28,"9a","lXa","Co",14.5,NA,NA,NA,NA,3,NA
"9466",12899,1991,5,28,"9a","lXa","Co",14.1,NA,NA,NA,NA,3,NA
"9467",12900,1991,5,28,"9a","lXa","Co",14.1,NA,NA,NA,NA,3,NA
"9468",12901,1991,5,28,"9a","lXa","Co",14.7,NA,NA,NA,NA,3,NA
"9469",12902,1991,5,28,"9a","lXa","Co",14.5,NA,NA,NA,NA,3,NA
"9470",12903,1991,5,28,"9a","lXa","Co",14.4,NA,NA,NA,NA,3,NA
"9471",12904,1991,5,28,"9a","lXa","Co",14.2,NA,NA,NA,NA,3,NA
"9472",12905,1991,5,28,"9a","lXa","Co",14.4,NA,NA,NA,NA,3,NA
"9473",12906,1991,5,28,"9a","lXa","Co",14.1,NA,NA,NA,NA,3,NA
"9474",12907,1991,5,28,"9a","lXa","Co",14.7,NA,NA,NA,NA,3,NA
"9475",12908,1991,5,28,"9a","lXa","Co",14.4,NA,NA,NA,NA,3,NA
"9476",12909,1991,5,28,"9a","lXa","Co",14.7,NA,NA,NA,NA,3,NA
"9477",12910,1991,5,28,"9a","lXa","Co",14.8,NA,NA,NA,NA,3,NA
"9478",12911,1991,5,28,"9a","lXa","Co",15.6,NA,NA,NA,NA,3,NA
"9479",12912,1991,5,28,"9a","lXa","Co",15.5,NA,NA,NA,NA,3,NA
"9480",12913,1991,5,28,"9a","lXa","Co",15.3,NA,NA,NA,NA,3,NA
"9481",12914,1991,5,28,"9a","lXa","Co",15,NA,NA,NA,NA,3,NA
"9482",12915,1991,5,28,"9a","lXa","Co",15,NA,NA,NA,NA,3,NA
"9483",12916,1991,5,28,"9a","lXa","Co",15.3,NA,NA,NA,NA,3,NA
"9484",12917,1991,5,28,"9a","lXa","Co",15.1,NA,NA,NA,NA,3,NA
"9485",12918,1991,5,28,"9a","lXa","Co",15.8,NA,NA,NA,NA,3,NA
"9486",12919,1991,5,28,"9a","lXa","Co",15.8,NA,NA,NA,NA,3,NA
"9487",12920,1991,5,28,"9a","lXa","Co",15.4,NA,NA,NA,NA,3,NA
"9488",12921,1991,5,28,"9a","lXa","Co",15.6,NA,NA,NA,NA,3,NA
"9489",12922,1991,5,28,"9a","lXa","Co",15.5,NA,NA,NA,NA,3,NA
"9490",12923,1991,5,28,"9a","lXa","Co",15.3,NA,NA,NA,NA,3,NA
"9491",12924,1991,5,28,"9a","lXa","Co",14.8,NA,NA,NA,NA,3,NA
"9492",12925,1991,5,28,"9a","lXa","Co",15.2,NA,NA,NA,NA,3,NA
"9493",12926,1991,5,28,"9a","lXa","Co",16,NA,NA,NA,NA,3,NA
"9494",12927,1991,5,28,"9a","lXa","Co",15.8,NA,NA,NA,NA,3,NA
"9495",12928,1991,5,28,"9a","lXa","Co",15.3,NA,NA,NA,NA,3,NA
"9496",12929,1991,5,28,"9a","lXa","Co",15.3,NA,NA,NA,NA,3,NA
"9497",12930,1991,5,28,"9a","lXa","Co",15.7,NA,NA,NA,NA,3,NA
"9498",12931,1991,5,28,"9a","lXa","Co",15.4,NA,NA,NA,NA,3,NA
"9499",12932,1991,5,28,"9a","lXa","Co",15.3,NA,NA,NA,NA,3,NA
"9500",12933,1991,5,28,"9a","lXa","Co",14.9,NA,NA,NA,NA,3,NA
"9501",12934,1991,5,28,"9a","lXa","Co",15.8,NA,NA,NA,NA,3,NA
"9502",12935,1991,5,28,"9a","lXa","Co",15.3,NA,NA,NA,NA,3,NA
"9503",12936,1991,5,28,"9a","lXa","Co",15.7,NA,NA,NA,NA,3,NA
"9504",12937,1991,5,28,"9a","lXa","Co",16.1,NA,NA,NA,NA,3,NA
"9505",12938,1991,5,28,"9a","lXa","Co",16.2,NA,NA,NA,NA,3,NA
"9506",12939,1991,5,28,"9a","lXa","Co",16.1,NA,NA,NA,NA,3,NA
"9507",12940,1991,5,28,"9a","lXa","Co",16,NA,NA,NA,NA,3,NA
"9508",12941,1991,5,28,"9a","lXa","Co",16.3,NA,NA,NA,NA,3,NA
"9509",12942,1991,5,28,"9a","lXa","Co",16.7,NA,NA,NA,NA,3,NA
"9510",12943,1991,5,28,"9a","lXa","Co",16.6,NA,NA,NA,NA,3,NA
"9511",12944,1991,5,28,"9a","lXa","Co",16.7,NA,NA,NA,NA,3,NA
"9512",12945,1991,5,28,"9a","lXa","Co",16,NA,NA,NA,NA,3,NA
"9513",12946,1991,5,28,"9a","lXa","Co",16.3,NA,NA,NA,NA,3,NA
"9514",12947,1991,5,28,"9a","lXa","Co",16.2,NA,NA,NA,NA,3,NA
"9515",12948,1991,5,28,"9a","lXa","Co",16.5,NA,NA,NA,NA,3,NA
"9516",12949,1991,5,28,"9a","lXa","Co",16.8,NA,NA,NA,NA,3,NA
"9517",12950,1991,5,28,"9a","lXa","Co",16.9,NA,NA,NA,NA,3,NA
"9518",12951,1991,5,28,"9a","lXa","Co",16.2,NA,NA,NA,NA,3,NA
"9519",12952,1991,5,28,"9a","lXa","Co",16.2,NA,NA,NA,NA,3,NA
"9520",12953,1991,5,28,"9a","lXa","Co",16.9,NA,NA,NA,NA,3,NA
"9521",12954,1991,5,28,"9a","lXa","Co",16.7,NA,NA,NA,NA,3,NA
"9522",12955,1991,5,28,"9a","lXa","Co",16.3,NA,NA,NA,NA,3,NA
"9523",12956,1991,5,28,"9a","lXa","Co",16.2,NA,NA,NA,NA,3,NA
"9524",12957,1991,5,28,"9a","lXa","Co",17.8,NA,NA,NA,NA,3,NA
"9525",12958,1991,5,28,"9a","lXa","Co",17.1,NA,NA,NA,NA,3,NA
"9526",12959,1991,5,28,"9a","lXa","Co",17.5,NA,NA,NA,NA,3,NA
"9527",12960,1991,5,28,"9a","lXa","Co",17.9,NA,NA,NA,NA,3,NA
"9528",12961,1991,5,28,"9a","lXa","Co",17.3,NA,NA,NA,NA,3,NA
"9529",12962,1991,5,28,"9a","lXa","Co",17.9,NA,NA,NA,NA,3,NA
"9530",12963,1991,5,28,"9a","lXa","Co",17.8,NA,NA,NA,NA,3,NA
"9531",12964,1991,5,28,"9a","lXa","Co",17.7,NA,NA,NA,NA,3,NA
"9532",12965,1991,5,28,"9a","lXa","Co",17,NA,NA,NA,NA,3,NA
"9533",12966,1991,5,28,"9a","lXa","Co",16.8,NA,NA,NA,NA,3,NA
"9534",12967,1991,5,28,"9a","lXa","Co",17,NA,NA,NA,NA,3,NA
"9535",12968,1991,5,28,"9a","lXa","Co",17.2,NA,NA,NA,NA,3,NA
"9536",12969,1991,5,28,"9a","lXa","Co",17,NA,NA,NA,NA,3,NA
"9537",12970,1991,5,28,"9a","lXa","Co",17.3,NA,NA,NA,NA,3,NA
"9538",12971,1991,5,28,"9a","lXa","Co",17.3,NA,NA,NA,NA,3,NA
"9539",12972,1991,5,28,"9a","lXa","Co",17.9,NA,NA,NA,NA,3,NA
"9540",12973,1991,5,28,"9a","lXa","Co",17.4,NA,NA,NA,NA,3,NA
"9541",12974,1991,5,28,"9a","lXa","Co",17.3,NA,NA,NA,NA,3,NA
"9542",12975,1991,5,28,"9a","lXa","Co",17,NA,NA,NA,NA,3,NA
"9543",12976,1991,5,28,"9a","lXa","Co",18.7,NA,NA,NA,NA,3,NA
"9544",12977,1991,5,28,"9a","lXa","Co",18.5,NA,NA,NA,NA,3,NA
"9545",12978,1991,5,28,"9a","lXa","Co",18.4,NA,NA,NA,NA,3,NA
"9546",12979,1991,5,28,"9a","lXa","Co",18.7,NA,NA,NA,NA,3,NA
"9547",12980,1991,5,28,"9a","lXa","Co",18.5,NA,NA,NA,NA,3,NA
"9548",12981,1991,5,28,"9a","lXa","Co",18.7,NA,NA,NA,NA,3,NA
"9549",12982,1991,5,28,"9a","lXa","Co",18.7,NA,NA,NA,NA,3,NA
"9550",12983,1991,5,28,"9a","lXa","Co",18.4,NA,NA,NA,NA,3,NA
"9551",12984,1991,5,28,"9a","lXa","Co",19.3,NA,NA,NA,NA,3,NA
"9552",12985,1991,5,28,"9a","lXa","Co",18.6,NA,NA,NA,NA,3,NA
"9553",12986,1991,5,28,"9a","lXa","Co",18.6,NA,NA,NA,NA,3,NA
"9554",12987,1991,5,28,"9a","lXa","Co",18.2,NA,NA,NA,NA,3,NA
"9555",12988,1991,5,28,"9a","lXa","Co",18.4,NA,NA,NA,NA,3,NA
"9556",12989,1991,5,28,"9a","lXa","Co",17.9,NA,NA,NA,NA,3,NA
"9557",12990,1991,5,28,"9a","lXa","Co",18.7,NA,NA,NA,NA,3,NA
"9558",12991,1991,5,28,"9a","lXa","Co",18.5,NA,NA,NA,NA,3,NA
"9559",12992,1991,5,28,"9a","lXa","Co",18.2,NA,NA,NA,NA,3,NA
"9560",12993,1991,5,28,"9a","lXa","Co",18.1,NA,NA,NA,NA,3,NA
"9561",12994,1991,5,28,"9a","lXa","Co",18.1,NA,NA,NA,NA,3,NA
"9562",12995,1991,5,28,"9a","lXa","Co",18.5,NA,NA,NA,NA,3,NA
"9563",12996,1991,5,28,"9a","lXa","Co",18.7,NA,NA,NA,NA,3,NA
"9564",12997,1991,5,28,"9a","lXa","Co",19.1,NA,NA,NA,NA,3,NA
"9565",12998,1991,5,28,"9a","lXa","Co",19,NA,NA,NA,NA,3,NA
"9566",12999,1991,5,28,"9a","lXa","Co",19,NA,NA,NA,NA,3,NA
"9567",13000,1991,5,28,"9a","lXa","Co",19.7,NA,NA,NA,NA,3,NA
"9568",13001,1991,5,28,"9a","lXa","Co",19.3,NA,NA,NA,NA,3,NA
"9569",13002,1991,5,28,"9a","lXa","Co",19.5,NA,NA,NA,NA,3,NA
"9570",13003,1991,5,28,"9a","lXa","Co",19.6,NA,NA,NA,NA,3,NA
"9571",13004,1991,5,28,"9a","lXa","Co",19.3,NA,NA,NA,NA,3,NA
"9572",13005,1991,5,28,"9a","lXa","Co",19.3,NA,NA,NA,NA,3,NA
"9573",13006,1991,5,28,"9a","lXa","Co",19.2,NA,NA,NA,NA,3,NA
"9574",13007,1991,5,28,"9a","lXa","Co",19.7,NA,NA,NA,NA,3,NA
"9575",13008,1991,5,28,"9a","lXa","Co",19.7,NA,NA,NA,NA,3,NA
"9576",13009,1991,5,28,"9a","lXa","Co",19.7,NA,NA,NA,NA,3,NA
"9577",13010,1991,5,28,"9a","lXa","Co",19.1,NA,NA,NA,NA,3,NA
"9578",13011,1991,5,28,"9a","lXa","Co",19.4,NA,NA,NA,NA,3,NA
"9579",13012,1991,5,28,"9a","lXa","Co",19.3,NA,NA,NA,NA,3,NA
"9580",13013,1991,5,28,"9a","lXa","Co",19.5,NA,NA,NA,NA,3,NA
"9581",13014,1991,5,28,"9a","lXa","Co",19,NA,NA,NA,NA,3,NA
"9582",13015,1991,5,28,"9a","lXa","Co",19.3,NA,NA,NA,NA,3,NA
"9583",13016,1991,5,28,"9a","lXa","Co",19.3,NA,NA,NA,NA,3,NA
"9584",13017,1991,5,28,"9a","lXa","Co",20.5,NA,NA,NA,NA,3,NA
"9585",13018,1991,5,28,"9a","lXa","Co",20.6,NA,NA,NA,NA,3,NA
"9586",13019,1991,5,28,"9a","lXa","Co",20.4,NA,NA,NA,NA,3,NA
"9587",13020,1991,5,28,"9a","lXa","Co",20,NA,NA,NA,NA,3,NA
"9588",13021,1991,5,28,"9a","lXa","Co",20,NA,NA,NA,NA,3,NA
"9589",13022,1991,5,28,"9a","lXa","Co",20.2,NA,NA,NA,NA,3,NA
"9590",13023,1991,5,28,"9a","lXa","Co",20.7,NA,NA,NA,NA,3,NA
"9591",13024,1991,5,28,"9a","lXa","Co",20.6,NA,NA,NA,NA,3,NA
"9592",13025,1991,5,28,"9a","lXa","Co",20.1,NA,NA,NA,NA,3,NA
"9593",13026,1991,5,28,"9a","lXa","Co",20.3,NA,NA,NA,NA,3,NA
"9594",13027,1991,5,28,"9a","lXa","Co",20.5,NA,NA,NA,NA,3,NA
"9595",13028,1991,5,28,"9a","lXa","Co",20,NA,NA,NA,NA,3,NA
"9596",13029,1991,5,28,"9a","lXa","Co",20.5,NA,NA,NA,NA,3,NA
"9597",13030,1991,5,28,"9a","lXa","Co",20.5,NA,NA,NA,NA,3,NA
"9598",13031,1991,5,28,"9a","lXa","Co",20.4,NA,NA,NA,NA,3,NA
"9599",13032,1991,5,28,"9a","lXa","Co",20,NA,NA,NA,NA,3,NA
"9600",13033,1991,5,28,"9a","lXa","Co",20.5,NA,NA,NA,NA,3,NA
"9601",13034,1991,5,28,"9a","lXa","Co",20,NA,NA,NA,NA,3,NA
"9602",13035,1991,5,28,"9a","lXa","Co",20.3,NA,NA,NA,NA,3,NA
"9603",13036,1991,5,28,"9a","lXa","Co",20.1,NA,NA,NA,NA,3,NA
"9604",13037,1991,5,28,"9a","lXa","Co",21.1,NA,NA,NA,NA,1,0
"9605",13038,1991,5,28,"9a","lXa","Co",21.4,NA,NA,NA,NA,1,0
"9606",13039,1991,5,28,"9a","lXa","Co",21.2,NA,NA,NA,NA,1,0
"9607",13040,1991,5,28,"9a","lXa","Co",21.3,NA,NA,NA,NA,1,0
"9608",13041,1991,5,28,"9a","lXa","Co",21.8,NA,NA,NA,NA,1,0
"9609",13042,1991,5,28,"9a","lXa","Co",21.7,NA,NA,NA,NA,1,0
"9610",13043,1991,5,28,"9a","lXa","Co",21.6,NA,NA,NA,NA,1,0
"9611",13044,1991,5,28,"9a","lXa","Co",21.2,NA,NA,NA,NA,1,0
"9612",13045,1991,5,28,"9a","lXa","Co",21.8,NA,NA,NA,NA,1,0
"9613",13046,1991,5,28,"9a","lXa","Co",21.5,NA,NA,NA,NA,2,0
"9614",13047,1991,5,28,"9a","lXa","Co",21.2,NA,NA,NA,NA,2,0
"9615",13048,1991,5,28,"9a","lXa","Co",21.2,NA,NA,NA,NA,2,0
"9616",13049,1991,5,28,"9a","lXa","Co",21.2,NA,NA,NA,NA,2,0
"9617",13050,1991,5,28,"9a","lXa","Co",21.6,NA,NA,NA,NA,2,0
"9618",13051,1991,5,28,"9a","lXa","Co",21.2,NA,NA,NA,NA,2,0
"9619",13052,1991,5,28,"9a","lXa","Co",21.5,NA,NA,NA,NA,2,0
"9620",13053,1991,5,28,"9a","lXa","Co",21.8,NA,NA,NA,NA,2,0
"9621",13054,1991,5,28,"9a","lXa","Co",21.8,NA,NA,NA,NA,2,0
"9622",13055,1991,5,28,"9a","lXa","Co",21.6,NA,NA,NA,NA,1,0
"9623",13056,1991,5,28,"9a","lXa","Co",22.8,NA,NA,NA,NA,1,0
"9624",13057,1991,5,28,"9a","lXa","Co",22.6,NA,NA,NA,NA,1,0
"9625",13058,1991,5,28,"9a","lXa","Co",22.1,NA,NA,NA,NA,1,0
"9626",13059,1991,5,28,"9a","lXa","Co",22.5,NA,NA,NA,NA,1,0
"9627",13060,1991,5,28,"9a","lXa","Co",22.7,NA,NA,NA,NA,1,0
"9628",13061,1991,5,28,"9a","lXa","Co",22,NA,NA,NA,NA,1,0
"9629",13062,1991,5,28,"9a","lXa","Co",22.2,NA,NA,NA,NA,2,0
"9630",13063,1991,5,28,"9a","lXa","Co",22.5,NA,NA,NA,NA,1,0
"9631",13064,1991,5,28,"9a","lXa","Co",23.5,NA,NA,NA,NA,1,0
"9632",13065,1991,5,28,"9a","lXa","Co",22.8,NA,NA,NA,NA,1,0
"9633",13066,1991,5,28,"9a","lXa","Co",23.5,NA,NA,NA,NA,1,0
